AREA,PERIMETER,KENYAVIL_,KENYAVIL_I,NAME,COUNTRY,THEME,ADMINCODE,LONGDD,LATDD
0.0,0.0,3509,-2244210,EMAHOLIA,KE,SCH,9.0,34.62,0.02
0.0,0.0,3510,-2244211,EMAGOGO,KE,STM,8.0,36.87,-1.4
0.0,0.0,3511,-2244211,EMAGOGO,KE,STM,8.0,36.87,-1.4
0.0,0.0,3512,-2244212,EMALI,KE,HLL,8.0,37.37,-2.05
0.0,0.0,3513,-2244213,EMALI,KE,PPL,3.0,37.47,-2.08
0.0,0.0,3514,-2244214,EMALITATU,KE,HLL,8.0,37.37,-2.05
0.0,0.0,3515,-2244215,EMANIT,KE,STMI,8.0,35.07,4.27
0.0,0.0,3516,-2244216,EMANYINYA,KE,SCH,9.0,34.62,0.1
0.0,0.0,3517,-2244217,EMAOIELEMEIPOTI,KE,HLL,8.0,37.05,-2.52
0.0,0.0,3518,-2244217,EMAOIELEMEIPOTI,KE,HLL,8.0,37.05,-2.52
0.0,0.0,3519,-2244217,EMAOIELEMEIPOTI,KE,HLL,8.0,37.05,-2.52
0.0,0.0,3520,-2244218,EMARANGISHU,KE,FRM,8.0,36.12,0.03
0.0,0.0,3521,-2244219,EMAROROI,KE,AREA,8.0,36.03,-1.62
0.0,0.0,3522,-2244220,EMAROROHILLS,KE,HLLS,8.0,36.37,-1.58
0.0,0.0,3523,-2244220,EMAROROHILLS,KE,HLLS,8.0,36.37,-1.58
0.0,0.0,3524,-2244221,EMARTI,KE,AREA,8.0,36.95,-1.08
0.0,0.0,3525,-2244222,EMARTI,KE,HLL,8.0,35.1,-1.37
0.0,0.0,3526,-2244222,EMARTI,KE,HLL,8.0,35.1,-1.37
0.0,0.0,3527,-2244223,EMARTIILAINYAMOKPLAIN,KE,PLAT,8.0,36.2,-1.82
0.0,0.0,3528,-2244223,EMARTIILAINYAMOKPLAIN,KE,PLAT,8.0,36.2,-1.82
0.0,0.0,3529,-2244223,EMARTIILAINYAMOKPLAIN,KE,PLAT,8.0,36.2,-1.82
0.0,0.0,3530,-2244224,EMARTIOLKIMBAIHILLS,KE,HLLS,8.0,36.07,-1.95
0.0,0.0,3531,-2244224,EMARTIOLKIMBAIHILLS,KE,HLLS,8.0,36.07,-1.95
0.0,0.0,3532,-2244225,EMARTISECTION,KE,ADMD,8.0,35.05,-1.05
0.0,0.0,3533,-2244225,EMARTISECTION,KE,ADMD,8.0,35.05,-1.05
0.0,0.0,3534,-2244225,EMARTISECTION,KE,ADMD,8.0,35.05,-1.05
0.0,0.0,3535,-2244226,EMASATSI,KE,PPL,9.0,34.65,0.15
0.0,0.0,3536,-2244226,EMASATSI,KE,PPL,9.0,34.65,0.15
0.0,0.0,3537,-2244227,EMASATSISUBLOCATION,KE,ADMD,9.0,34.62,0.13
0.0,0.0,3538,-2244228,EMATENDE,KE,SCH,9.0,34.75,0.27
0.0,0.0,3539,-2244229,EMATSI,KE,SCH,9.0,34.62,0.02
0.0,0.0,3540,-2244229,EMATSI,KE,SCH,9.0,34.62,0.02
0.0,0.0,3541,-2244230,EMATSULI,KE,SCH,9.0,34.63,0.12
0.0,0.0,3542,-2244230,EMATSULI,KE,SCH,9.0,34.63,0.12
0.0,0.0,3543,-2244231,EMATUNDU,KE,SCH,9.0,34.55,0.02
0.0,0.0,3544,-2244232,ELMAU,KE,HLL,0.0,37.68,-2.05
0.0,0.0,3545,-2244232,ELMAU,KE,HLL,0.0,37.68,-2.05
0.0,0.0,3546,-2244232,ELMAU,KE,HLL,0.0,37.68,-2.05
0.0,0.0,3547,-2244233,EMBAGA,KE,CH,9.0,34.68,0.07
0.0,0.0,3548,-2244234,EMBAKASI,KE,PPL,5.0,36.92,-1.3
0.0,0.0,3549,-2244235,EMBAKASI,KE,RSTN,5.0,36.9,-1.35
0.0,0.0,3550,-2244235,EMBAKASI,KE,RSTN,5.0,36.9,-1.35
0.0,0.0,3551,-2244236,EMBAKASIFOREST,KE,FRST,8.0,36.65,-1.32
0.0,0.0,3552,-2244236,EMBAKASIFOREST,KE,FRST,8.0,36.65,-1.32
0.0,0.0,3553,-2244237,EMBALBALEMOKOTAN,KE,AREA,8.0,36.05,-1.93
0.0,0.0,3554,-2244237,EMBALBALEMOKOTAN,KE,AREA,8.0,36.05,-1.93
0.0,0.0,3555,-2244237,EMBALBALEMOKOTAN,KE,AREA,8.0,36.05,-1.93
0.0,0.0,3556,-2244238,EMBALBALLONGOJITPLAIN,KE,PLN,8.0,36.57,-2.02
0.0,0.0,3557,-2244239,EMBALBALNAIBORR,KE,VAL,8.0,36.48,-2.02
0.0,0.0,3558,-2244240,EMBALBALNARESHO,KE,AREA,8.0,36.43,-2.2
0.0,0.0,3559,-2244240,EMBALBALNARESHO,KE,AREA,8.0,36.43,-2.2
0.0,0.0,3560,-2244240,EMBALBALNARESHO,KE,AREA,8.0,36.43,-2.2
0.0,0.0,3561,-2244241,EMBALBALLOONGOJIT,KE,AREA,8.0,36.58,-1.93
0.0,0.0,3562,-2244241,EMBALBALLOONGOJIT,KE,AREA,8.0,36.58,-1.93
0.0,0.0,3563,-2244241,EMBALBALLOONGOJIT,KE,AREA,8.0,36.58,-1.93
0.0,0.0,3564,-2244242,EMBALBALOSALEI,KE,HLL,8.0,36.37,-1.7
0.0,0.0,3565,-2244243,EMBALEKI,KE,STM,8.0,36.65,-2.03
0.0,0.0,3566,-2244244,EMBALESUBLOCATION,KE,ADMD,9.0,34.57,0.08
0.0,0.0,3567,-2244244,EMBALESUBLOCATION,KE,ADMD,9.0,34.57,0.08
0.0,0.0,3568,-2244245,EMBALUAI,KE,AREA,8.0,35.77,-1.75
0.0,0.0,3569,-2244246,EMBAMACHUKWA,KE,STM,8.0,35.62,0.93
0.0,0.0,3570,-2244247,EMBAMON,KE,STM,8.0,35.07,1.05
0.0,0.0,3571,-2244248,EMBARINGOI,KE,AREA,8.0,37.27,-2.72
0.0,0.0,3572,-2244249,BARENGOIHILL,KE,HLL,8.0,37.2,-2.73
0.0,0.0,3573,-2244249,BARENGOIHILL,KE,HLL,8.0,37.2,-2.73
0.0,0.0,3574,-2244249,BARENGOIHILL,KE,HLL,8.0,37.2,-2.73
0.0,0.0,3575,-2244250,EMBARINGOI,KE,WLL,8.0,37.18,-2.72
0.0,0.0,3576,-2244251,EMBASOS,KE,AREA,8.0,35.13,2.3
0.0,0.0,3577,-2244252,EMBASOS,KE,STMI,8.0,35.15,2.32
0.0,0.0,3578,-2244253,EMBETERA,KE,WLL,8.0,36.07,-1.73
0.0,0.0,3579,-2244254,EMBOBIT,KE,STM,8.0,35.7,1.27
0.0,0.0,3580,-2244255,EMBOBUTFOREST,KE,FRST,8.0,35.58,1.25
0.0,0.0,3581,-2244255,EMBOBUTFOREST,KE,FRST,8.0,35.58,1.25
0.0,0.0,3582,-2244256,EMBOBITSUBLOCATION,KE,ADMD,8.0,35.63,1.22
0.0,0.0,3583,-2244256,EMBOBITSUBLOCATION,KE,ADMD,8.0,35.63,1.22
0.0,0.0,3584,-2244257,EMBOGEI,KE,AREA,8.0,35.62,0.52
0.0,0.0,3585,-2244258,EMBOGH,KE,STM,8.0,35.35,1.6
0.0,0.0,3586,-2244259,EMBAKONG,KE,STM,8.0,35.92,0.27
0.0,0.0,3587,-2244259,EMBAKONG,KE,STM,8.0,35.92,0.27
0.0,0.0,3588,-2244260,EMBOLIOI,KE,AREA,8.0,36.88,-1.7
0.0,0.0,3589,-2244261,EMBOLIOI,KE,STM,8.0,36.88,-1.68
0.0,0.0,3590,-2244262,BUSIANI,KE,STM,8.0,37.23,-2.22
0.0,0.0,3591,-2244262,BUSIANI,KE,STM,8.0,37.23,-2.22
0.0,0.0,3592,-2244262,BUSIANI,KE,STM,8.0,37.23,-2.22
0.0,0.0,3593,-2244263,EMBOLIOIHILLS,KE,HLLS,8.0,37.22,-2.12
0.0,0.0,3594,-2244263,EMBOLIOIHILLS,KE,HLLS,8.0,37.22,-2.12
0.0,0.0,3595,-2244264,EMBOLENANYOKIE,KE,AREA,8.0,36.63,-2.08
0.0,0.0,3596,-2244264,EMBOLENANYOKIE,KE,AREA,8.0,36.63,-2.08
0.0,0.0,3597,-2244265,EMBOMORUK,KE,STM,8.0,35.63,0.37
0.0,0.0,3598,-2244266,EMBOMOSS,KE,AREA,8.0,35.3,-0.57
0.0,0.0,3599,-2244267,EMBONG,KE,STM,8.0,35.25,2.02
0.0,0.0,3600,-2244268,EMBONGIT,KE,AREA,8.0,35.58,-1.63
0.0,0.0,3601,-2244269,EMBOORNAROK,KE,AREA,8.0,35.78,-1.95
0.0,0.0,3602,-2244270,EMBOPOPOGNI,KE,AREA,8.0,35.73,-1.72
0.0,0.0,3603,-2244271,EMBORIFARM,KE,FRM,3.0,37.03,0.07
0.0,0.0,3604,-2244272,EMBOYA,KE,STM,8.0,36.82,-1.85
0.0,0.0,3605,-2244273,EMBU,KE,HLL,3.0,37.45,-0.53
0.0,0.0,3606,-2244274,EMBU,KE,PPL,3.0,37.45,-0.53
0.0,0.0,3607,-2244274,EMBU,KE,PPL,3.0,37.45,-0.53
0.0,0.0,3608,-2244275,EMBUAKITA,KE,HLL,8.0,35.08,-1.58
0.0,0.0,3609,-2244276,EMBUDISTRICT,KE,ADMD,3.0,37.07,-0.58
0.0,0.0,3610,-2244277,EMBUFORESTSTATION,KE,STNF,3.0,37.48,-0.35
0.0,0.0,3611,-2244278,EMBUI,KE,AREA,3.0,37.48,-1.42
0.0,0.0,3612,-2244279,EMBUI,KE,STM,3.0,37.52,-1.45
0.0,0.0,3613,-2244280,EMBUIDAM,KE,PND,3.0,37.47,-1.43
0.0,0.0,3614,-2244281,EMBUISUBLOCATION,KE,ADMD,3.0,37.48,-1.43
0.0,0.0,3615,-2244282,EMBUKANI,KE,PLN,8.0,36.65,-2.43
0.0,0.0,3616,-2244283,EMBUKO,KE,AREA,8.0,37.48,-2.35
0.0,0.0,3617,-2244284,EMBUKOI,KE,AREA,8.0,36.68,1.42
0.0,0.0,3618,-2244285,EMBURBUL,KE,AREA,8.0,37.05,-2.65
0.0,0.0,3619,-2244286,EMDIN,KE,PPL,8.0,35.25,0.2
0.0,0.0,3620,-2244287,EMELIL,KE,HLL,0.0,36.05,-2.13
0.0,0.0,3621,-2244288,EMERALDTARN,KE,LK,1.0,37.3,-0.15
0.0,0.0,3622,-2244289,EMETIOT,KE,AREA,8.0,35.37,-0.85
0.0,0.0,3623,-2244289,EMETIOT,KE,AREA,8.0,35.37,-0.85
0.0,0.0,3624,-2244290,EMENING,KE,PPL,8.0,35.88,0.15
0.0,0.0,3625,-2244290,EMENING,KE,PPL,8.0,35.88,0.15
0.0,0.0,3626,-2244291,EMINING,KE,STM,8.0,35.87,0.23
0.0,0.0,3627,-2244292,EMININGSUBLOCATION,KE,ADMD,8.0,35.87,0.13
0.0,0.0,3628,-2244293,EMINITFOREST,KE,FRST,8.0,35.05,3.13
0.0,0.0,3629,-2244294,EMINWA,KE,SCH,7.0,34.82,-0.08
0.0,0.0,3630,-2244295,EMIRABI,KE,MKT,9.0,34.63,0.05
0.0,0.0,3631,-2244296,EMISINGAHILLS,KE,HLLS,8.0,36.82,-2.15
0.0,0.0,3632,-2244296,EMISINGAHILLS,KE,HLLS,8.0,36.82,-2.15
0.0,0.0,3633,-2244297,EMKWENLOCATION,KE,ADMD,8.0,35.28,-0.7
0.0,0.0,3634,-2244298,EMMALOBA,KE,PPL,9.0,34.57,0.03
0.0,0.0,3635,-2244299,EMOKOTAN,KE,STM,8.0,36.48,-2.15
0.0,0.0,3636,-2244299,EMOKOTAN,KE,STM,8.0,36.48,-2.15
0.0,0.0,3637,-2244300,EMOKOTANDAM,KE,PND,8.0,36.02,-2.12
0.0,0.0,3638,-2244301,EMOTOROKIBOREHOLENUMBERONE,KE,WLL,8.0,37.02,-2.4
0.0,0.0,3639,-2244302,EMOTOROKIBOREHOLENUMBERTWO,KE,WLL,8.0,37.03,-2.3
0.0,0.0,3640,-2244303,EMPAASH,KE,AREA,8.0,37.23,-2.68
0.0,0.0,3641,-2244304,EMPAASH,KE,AREA,8.0,37.27,-2.68
0.0,0.0,3642,-2244305,EMBAASHPLAIN,KE,PLN,8.0,36.02,-1.82
0.0,0.0,3643,-2244305,EMBAASHPLAIN,KE,PLN,8.0,36.02,-1.82
0.0,0.0,3644,-2244305,EMBAASHPLAIN,KE,PLN,8.0,36.02,-1.82
0.0,0.0,3645,-2244306,EMPAKASI,KE,AREA,5.0,36.88,-1.35
0.0,0.0,3646,-2244307,EMPAKASI,KE,AREA,5.0,36.78,-1.38
0.0,0.0,3647,-2244307,EMPAKASI,KE,AREA,5.0,36.78,-1.38
0.0,0.0,3648,-2244308,EMPAKASI,KE,PPL,5.0,36.92,-1.3
0.0,0.0,3649,-2244308,EMPAKASI,KE,PPL,5.0,36.92,-1.3
0.0,0.0,3650,-2244309,EMPAKASI,KE,STM,0.0,36.87,-1.38
0.0,0.0,3651,-2244310,EMPAKASIPLAIN,KE,PLN,5.0,36.87,-1.35
0.0,0.0,3652,-2244311,EMPARA MARTI,KE,PLAT,3.0,37.57,1.47
0.0,0.0,3653,-2244312,EMPARBAL,KE,AREA,8.0,36.02,-2.05
0.0,0.0,3654,-2244313,EMPARBAL,KE,AREA,8.0,37.52,-2.63
0.0,0.0,3655,-2244314,EMPARBALOLKINEJISWAMP,KE,SWMP,8.0,36.03,-1.6
0.0,0.0,3656,-2244315,EMPARBALOSALEI,KE,HLL,8.0,36.37,-1.7
0.0,0.0,3657,-2244316,EMPATIPAT,KE,AREA,8.0,36.95,-1.55
0.0,0.0,3658,-2244317,EMPERON,KE,AREA,8.0,37.53,-2.87
0.0,0.0,3659,-2244318,EMPOORNGIRO,KE,PLN,8.0,36.02,-1.97
0.0,0.0,3660,-2244318,EMPOORNGIRO,KE,PLN,8.0,36.02,-1.97
0.0,0.0,3661,-2244319,EMPORNAROK,KE,STM,8.0,36.75,-1.8
0.0,0.0,3662,-2244320,EMPUNGUNG,KE,STM,8.0,35.2,1.88
0.0,0.0,3663,-2244321,EMPUYIANKAT,KE,RNCH,8.0,36.98,-1.6
0.0,0.0,3664,-2244322,EMPUYIANKAT,KE,STM,8.0,36.95,-1.07
0.0,0.0,3665,-2244323,EMSEA,KE,CTRF,8.0,35.62,0.43
0.0,0.0,3666,-2244324,EMSEA,KE,STM,8.0,35.62,0.43
0.0,0.0,3667,-2244325,EMSO,KE,STM,8.0,35.57,0.78
0.0,0.0,3668,-2244326,EMSOS,KE,SPNG,8.0,36.1,0.15
0.0,0.0,3669,-2244327,EMSOS,KE,STM,8.0,36.12,0.18
0.0,0.0,3670,-2244328,EMBOSS,KE,ADMD,8.0,36.08,0.02
0.0,0.0,3671,-2244328,EMBOSS,KE,ADMD,8.0,36.08,0.02
0.0,0.0,3672,-2244328,EMBOSS,KE,ADMD,8.0,36.08,0.02
0.0,0.0,3673,-2244329,EMUCHENJE,KE,MKT,9.0,34.58,0.22
0.0,0.0,3674,-2244330,EMBUKO,KE,HLL,8.0,37.05,-2.37
0.0,0.0,3675,-2244330,EMBUKO,KE,HLL,8.0,37.05,-2.37
0.0,0.0,3676,-2244331,EMUGUROLETOROME,KE,HLLS,8.0,36.32,-1.62
0.0,0.0,3677,-2244332,EMUGUROLETOROME,KE,STM,8.0,36.32,-1.65
0.0,0.0,3678,-2244333,EMUGUROOSOITO,KE,PLN,8.0,36.35,-1.8
0.0,0.0,3679,-2244334,EMUHAYA,KE,CTHSE,9.0,34.63,0.03
0.0,0.0,3680,-2244335,EMUKOTAN,KE,AREA,8.0,37.57,-2.45
0.0,0.0,3681,-2244336,EMUKOTAN,KE,HLL,8.0,37.57,-2.42
0.0,0.0,3682,-2244337,EMUKUR,KE,STM,8.0,35.85,-1.73
0.0,0.0,3683,-2244338,EMULOLE,KE,SCH,9.0,34.62,0.02
0.0,0.0,3684,-2244338,EMULOLE,KE,SCH,9.0,34.62,0.02
0.0,0.0,3685,-2244339,EMULUNDU,KE,CH,9.0,34.62,0.25
0.0,0.0,3686,-2244339,EMULUNDU,KE,CH,9.0,34.62,0.25
0.0,0.0,3687,-2244340,EMUNGURORKINE,KE,STM,8.0,35.92,-1.82
0.0,0.0,3688,-2244341,EMURANUK,KE,HLLS,8.0,35.58,2.75
0.0,0.0,3689,-2244341,EMURANUK,KE,HLLS,8.0,35.58,2.75
0.0,0.0,3690,-2244342,EMURGIRIANI,KE,STMI,8.0,36.2,1.65
0.0,0.0,3691,-2244343,EMUROY,KE,HLL,8.0,35.03,2.7
0.0,0.0,3692,-2244344,EMURUAKWEMULROCK,KE,RK,8.0,36.57,2.1
0.0,0.0,3693,-2244344,EMURUAKWEMULROCK,KE,RK,8.0,36.57,2.1
0.0,0.0,3694,-2244345,EMURUAOLERAITO,KE,AREA,8.0,35.8,-1.87
0.0,0.0,3695,-2244346,EMURUAOREMETA,KE,AREA,8.0,37.63,-2.88
0.0,0.0,3696,-2244347,EMURUENTIKIRR,KE,AREA,8.0,36.73,-2.2
0.0,0.0,3697,-2244348,EMURUENTIKIRR,KE,STM,8.0,36.72,-2.2
0.0,0.0,3698,-2244349,EMUSALI,KE,SCH,9.0,34.7,0.18
0.0,0.0,3699,-2244350,EMUSIRE,KE,SCH,9.0,34.62,0.08
0.0,0.0,3700,-2244351,EMUSIRESUBLOCATION,KE,ADMD,9.0,34.6,0.1
0.0,0.0,3701,-2244352,EMUSYA,KE,AREA,2.0,38.97,-2.72
0.0,0.0,3702,-2244353,EMUYUNDI,KE,SCH,9.0,34.52,0.2
0.0,0.0,3703,-2244353,EMUYUNDI,KE,SCH,9.0,34.52,0.2
0.0,0.0,3704,-2244354,EMWEADAM,KE,PND,3.0,37.43,-1.45
0.0,0.0,3705,-2244355,ENA,KE,MFG,3.0,37.63,-0.53
0.0,0.0,3706,-2244356,ENA,KE,PPL,3.0,37.55,-0.48
0.0,0.0,3707,-2244356,ENA,KE,PPL,3.0,37.55,-0.48
0.0,0.0,3708,-2244357,ENA,KE,STM,3.0,37.88,-0.55
0.0,0.0,3709,-2244357,ENA,KE,STM,3.0,37.88,-0.55
0.0,0.0,3710,-2244358,ENABATATOUWARU,KE,STM,8.0,36.88,-0.82
0.0,0.0,3711,-2244359,ENABILIBIL,KE,AREA,8.0,35.9,-0.08
0.0,0.0,3712,-2244360,ENAGUM,KE,STM,8.0,37.05,0.25
0.0,0.0,3713,-2244360,ENAGUM,KE,STM,8.0,37.05,0.25
0.0,0.0,3714,-2244361,ENAIBOR,KE,STM,8.0,34.98,-1.03
0.0,0.0,3715,-2244361,ENAIBOR,KE,STM,8.0,34.98,-1.03
0.0,0.0,3716,-2244361,ENAIBOR,KE,STM,8.0,34.98,-1.03
0.0,0.0,3717,-2244361,ENAIBOR,KE,STM,8.0,34.98,-1.03
0.0,0.0,3718,-2244361,ENAIBOR,KE,STM,8.0,34.98,-1.03
0.0,0.0,3719,-2244362,ENAIBORMURET,KE,STM,8.0,35.73,-1.87
0.0,0.0,3720,-2244363,ENAIBORRARE,KE,HLL,8.0,36.4,-1.58
0.0,0.0,3721,-2244364,ENAMATISHOREKI,KE,AREA,8.0,35.63,-1.37
0.0,0.0,3722,-2244365,ENAMBADADBEROUAJOU,KE,STM,8.0,35.93,-0.92
0.0,0.0,3723,-2244366,ENAMESHERA,KE,HLL,8.0,37.23,-2.07
0.0,0.0,3724,-2244366,ENAMESHERA,KE,HLL,8.0,37.23,-2.07
0.0,0.0,3725,-2244366,ENAMESHERA,KE,HLL,8.0,37.23,-2.07
0.0,0.0,3726,-2244367,ENANGIPERI,KE,PPL,8.0,35.9,-0.68
0.0,0.0,3727,-2244368,ENARASURA,KE,STM,8.0,35.87,0.1
0.0,0.0,3728,-2244368,ENARASURA,KE,STM,8.0,35.87,0.1
0.0,0.0,3729,-2244368,ENARASURA,KE,STM,8.0,35.87,0.1
0.0,0.0,3730,-2244369,ENARAU,KE,STM,8.0,36.73,-1.77
0.0,0.0,3731,-2244370,ENASHAMUNYEI NDIGIRR,KE,PASS,8.0,37.77,0.77
0.0,0.0,3732,-2244371,ENASUBLOCATION,KE,ADMD,3.0,37.52,-0.05
0.0,0.0,3733,-2244372,ENBENYE,KE,STM,8.0,35.78,0.58
0.0,0.0,3734,-2244373,ENCHANTEDLAKE,KE,LK,3.0,37.03,-1.02
0.0,0.0,3735,-2244374,ENCHOMPOLEI,KE,HLL,8.0,36.3,-1.75
0.0,0.0,3736,-2244375,ENCHOMPOLEIHILLS,KE,HLLS,8.0,36.3,-1.73
0.0,0.0,3737,-2244376,ENCHORRO,KE,SPNG,2.0,37.68,-3.42
0.0,0.0,3738,-2244376,ENCHORRO,KE,SPNG,2.0,37.68,-3.42
0.0,0.0,3739,-2244377,ENCHORRO,KE,STM,3.0,37.53,0.1
0.0,0.0,3740,-2244377,ENCHORRO,KE,STM,3.0,37.53,0.1
0.0,0.0,3741,-2244377,ENCHORRO,KE,STM,3.0,37.53,0.1
0.0,0.0,3742,-2244378,ENCHORRO,KE,STM,8.0,36.1,-0.32
0.0,0.0,3743,-2244378,ENCHORRO,KE,STM,8.0,36.1,-0.32
0.0,0.0,3744,-2244378,ENCHORRO,KE,STM,8.0,36.1,-0.32
0.0,0.0,3745,-2244378,ENCHORRO,KE,STM,8.0,36.1,-0.32
0.0,0.0,3746,-2244378,ENCHORRO,KE,STM,8.0,36.1,-0.32
0.0,0.0,3747,-2244379,ENCHORRO,KE,STM,2.0,37.8,-3.22
0.0,0.0,3748,-2244379,ENCHORRO,KE,STM,2.0,37.8,-3.22
0.0,0.0,3749,-2244379,ENCHORRO,KE,STM,2.0,37.8,-3.22
0.0,0.0,3750,-2244379,ENCHORRO,KE,STM,2.0,37.8,-3.22
0.0,0.0,3751,-2244380,ENDA,KE,STM,3.0,37.53,-1.53
0.0,0.0,3752,-2244381,ENDABASH,KE,AREA,8.0,36.07,1.3
0.0,0.0,3753,-2244381,ENDABASH,KE,AREA,8.0,36.07,1.3
0.0,0.0,3754,-2244382,ENDADENDERA,KE,HLL,8.0,37.6,-2.93
0.0,0.0,3755,-2244383,ENDAMA NDIGIR,KE,PASS,8.0,37.42,0.75
0.0,0.0,3756,-2244384,ENDAMO,KE,HLL,8.0,35.9,-1.6
0.0,0.0,3757,-2244385,DARAGWA,KE,STM,8.0,35.35,0.3
0.0,0.0,3758,-2244385,DARAGWA,KE,STM,8.0,35.35,0.3
0.0,0.0,3759,-2244386,ENDARAGWETI,KE,STM,8.0,35.35,0.28
0.0,0.0,3760,-2244386,ENDARAGWETI,KE,STM,8.0,35.35,0.28
0.0,0.0,3762,-2244388,ENDARASHA,KE,PPL,1.0,35.78,-0.28
0.0,0.0,3763,-2244389,ENDARASHALIMITED,KE,AREA,1.0,36.8,-0.3
0.0,0.0,3764,-2244389,ENDARASHALIMITED,KE,AREA,1.0,36.8,-0.3
0.0,0.0,3765,-2244390,ENDAU,KE,AREA,3.0,38.57,-1.25
0.0,0.0,3766,-2244391,ENDAU,KE,CTRF,3.0,38.52,-1.3
0.0,0.0,3767,-2244392,ENDAULOCATION,KE,ADMD,3.0,38.43,-1.27
0.0,0.0,3768,-2244393,ENDAWA,KE,AREA,3.0,38.72,-1.72
0.0,0.0,3769,-2244394,ENDEBESS,KE,PPL,8.0,34.85,1.07
0.0,0.0,3770,-2244395,ENDEBESSCLUB,KE,CTRCM,8.0,34.82,1.08
0.0,0.0,3771,-2244395,ENDEBESSCLUB,KE,CTRCM,8.0,34.82,1.08
0.0,0.0,3772,-2244396,ENDEBESSI,KE,STM,8.0,35.92,-0.88
0.0,0.0,3773,-2244397,ENDELASWAMP,KE,SWMP,6.0,39.42,0.78
0.0,0.0,3774,-2244398,ENDERIT,KE,AREA,8.0,36.13,-0.42
0.0,0.0,3775,-2244399,ENDERIT,KE,STM,8.0,36.12,-0.43
0.0,0.0,3776,-2244400,ENDERKESI,KE,AREA,8.0,36.58,-2.3
0.0,0.0,3777,-2244401,ENDIABIRIR,KE,AREA,8.0,35.08,-1.55
0.0,0.0,3778,-2244402,ENDIABIRIR,KE,STM,8.0,35.88,-1.55
0.0,0.0,3779,-2244403,ENDIAC,KE,AREA,8.0,35.93,-0.9
0.0,0.0,3780,-2244403,ENDIAC,KE,AREA,8.0,35.93,-0.9
0.0,0.0,3781,-2244404,ENDIKUM,KE,HLL,8.0,34.78,-1.4
0.0,0.0,3782,-2244405,ENDIMASAWMILLS,KE,MFG,8.0,36.03,-0.65
0.0,0.0,3783,-2244405,ENDIMASAWMILLS,KE,MFG,8.0,36.03,-0.65
0.0,0.0,3784,-2244406,ENDINGI,KE,AREA,8.0,36.15,-0.87
0.0,0.0,3785,-2244407,ENDO,KE,AREA,8.0,35.62,1.27
0.0,0.0,3786,-2244408,ENDO,KE,STM,8.0,35.07,0.3
0.0,0.0,3787,-2244408,ENDO,KE,STM,8.0,35.07,0.3
0.0,0.0,3788,-2244409,ENDOGH,KE,STM,8.0,35.3,1.08
0.0,0.0,3789,-2244409,ENDOGH,KE,STM,8.0,35.3,1.08
0.0,0.0,3790,-2244410,EMBUYA ENDOINYO,KE,HLL,8.0,37.47,-2.23
0.0,0.0,3791,-2244410,EMBUYA ENDOINYO,KE,HLL,8.0,37.47,-2.23
0.0,0.0,3792,-2244411,ENDOINYOLESHURIE,KE,AREA,8.0,37.57,-2.9
0.0,0.0,3793,-2244412,ENDOINYOOLKENA,KE,AREA,8.0,37.55,-2.68
0.0,0.0,3794,-2244413,ENDOLOCATION,KE,ADMD,8.0,35.63,1.02
0.0,0.0,3795,-2244414,ENDONYONAROK,KE,AREA,8.0,36.68,-1.65
0.0,0.0,3796,-2244415,DUNDOLI,KE,STM,1.0,36.42,-0.18
0.0,0.0,3797,-2244415,DUNDOLI,KE,STM,1.0,36.42,-0.18
0.0,0.0,3798,-2244416,ENDEROIS,KE,ADMD,8.0,36.42,0.27
0.0,0.0,3799,-2244416,ENDEROIS,KE,ADMD,8.0,36.42,0.27
0.0,0.0,3800,-2244416,ENDEROIS,KE,ADMD,8.0,36.42,0.27
0.0,0.0,3801,-2244417,ENDORORR,KE,AREA,1.0,36.95,-0.03
0.0,0.0,3802,-2244418,ENDOROTO,KE,STM,8.0,35.35,0.47
0.0,0.0,3803,-2244418,ENDOROTO,KE,STM,8.0,35.35,0.47
0.0,0.0,3804,-2244419,ENDORROBONI ENGARE,KE,STM,8.0,35.68,-1.02
0.0,0.0,3805,-2244420,ENDOSABIA,KE,STM,8.0,36.08,-1.77
0.0,0.0,3806,-2244420,ENDOSABIA,KE,STM,8.0,36.08,-1.77
0.0,0.0,3807,-2244421,ENDUI,KE,AREA,3.0,38.08,-0.82
0.0,0.0,3808,-2244422,ENDUI,KE,HLL,3.0,38.02,-0.77
0.0,0.0,3809,-2244423,ENDUILOCATION,KE,ADMD,3.0,38.02,-0.73
0.0,0.0,3810,-2244424,ENDURATO,KE,WTRH,8.0,35.9,-1.07
0.0,0.0,3811,-2244425,ENEGERAMI,KE,AREA,8.0,36.25,-1.7
0.0,0.0,3812,-2244426,ENEKOIIREROI,KE,STM,8.0,35.58,-1.7
0.0,0.0,3813,-2244427,ENELANGATAINTIOL,KE,AREA,8.0,35.05,-1.25
0.0,0.0,3814,-2244428,ENEMBENEYO,KE,AREA,8.0,35.9,-0.72
0.0,0.0,3815,-2244429,ENEMISIKIO,KE,AREA,8.0,35.6,-1.78
0.0,0.0,3816,-2244430,ENENKOIIREROI,KE,STM,8.0,35.53,-1.7
0.0,0.0,3817,-2244431,ENGA,KE,STM,3.0,37.77,-1.73
0.0,0.0,3819,-2244433,ENGABOLI,KE,SCH,8.0,36.82,-2.45
0.0,0.0,3820,-2244434,ENGAMBA,KE,HLL,3.0,38.68,-1.1
